Date,open,high,low,close,volume
2016-08-03,491.15,491.15,480.06,481.25,5479056
2016-08-04,483.69,484.18,476.14,480.79,4701579
2016-08-05,483.21,493.38,482.75,492.04,5588302
2016-08-08,493.81,500.64,493.21,498.34,6256252
2016-08-09,497.25,500.88,494.34,499.04,6133687
2016-08-10,499.31,500.9,485.14,485.94,6217306
2016-08-11,485.12,495.24,483.98,491.0,6539201
2016-08-12,492.41,504.95,492.41,501.51,7552641
2016-08-16,501.73,505.87,491.68,496.23,6169134
2016-08-17,495.85,498.12,487.66,490.62,7147050
2016-08-18,491.92,495.63,491.92,492.92,3576481
2016-08-19,492.89,494.83,487.61,491.39,3774054
2016-08-22,489.99,493.71,487.66,489.91,3084774
2016-08-23,489.99,491.44,486.6,489.24,3378378
2016-08-24,489.84,494.8,489.5,494.1,4024092
2016-08-25,494.44,498.22,488.53,490.33,6904382
2016-08-26,492.84,499.09,491.25,497.69,4448703
2016-08-29,497.37,513.11,496.81,511.99,7473162
2016-08-30,514.2,517.34,509.84,516.33,8385786
2016-08-31,515.6,520.01,506.93,513.23,10750870
2016-09-01,509.84,519.4,496.62,498.31,19669605
2016-09-02,499.23,499.94,485.29,490.64,12979505
2016-09-06,493.81,496.28,491.44,493.81,5312062
2016-09-07,494.83,497.27,490.49,492.72,5966010
2016-09-08,495.34,501.58,493.96,500.35,5633288
2016-09-09,501.12,508.34,498.7,505.75,7047053
2016-09-12,498.9,511.29,498.29,506.69,15545572
2016-09-14,507.42,512.74,503.98,505.84,8586131
2016-09-15,506.93,518.17,506.93,515.65,14477715
2016-09-16,516.62,529.62,512.79,520.76,18148264
2016-09-19,519.3,526.78,518.55,524.07,7696922
2016-09-20,524.85,525.21,517.61,520.1,5321678
2016-09-21,520.01,525.28,517.58,519.16,5050374
2016-09-22,524.36,530.56,522.43,527.24,8658390
2016-09-23,527.27,537.17,527.27,533.95,14346160
2016-09-26,534.24,546.9,532.72,536.08,17635483
2016-09-27,540.83,545.16,535.79,537.68,8941345
2016-09-28,536.42,536.47,525.96,528.07,11454533
2016-09-29,530.17,537.8,516.81,519.26,9811623
2016-09-30,517.1,529.96,516.28,524.7,5168744
2016-10-03,526.3,536.44,521.09,528.09,8364763
2016-10-04,529.23,536.61,528.72,530.83,6051915
2016-10-05,534.53,535.74,525.72,527.46,4979551
2016-10-06,528.72,545.3,528.72,537.82,9742744
2016-10-07,539.37,543.75,535.74,536.95,7051893
2016-10-10,539.37,543.25,529.69,530.83,5332013
2016-10-13,527.27,527.29,509.35,511.85,10124402
2016-10-14,514.68,523.88,514.03,521.77,7045099
2016-10-17,522.91,523.3,512.62,513.54,4535058
2016-10-18,516.13,524.24,514.22,523.44,5110251
2016-10-19,525.07,530.03,523.59,526.47,7879298
2016-10-20,529.66,531.63,524.87,526.57,4672920
2016-10-21,531.14,531.14,512.45,515.26,20125461
2016-10-24,518.07,520.01,513.54,514.82,4851755
2016-10-25,515.65,515.77,510.42,513.64,3534611
2016-10-26,511.31,512.96,509.4,510.35,5051543
2016-10-27,508.92,510.27,505.19,507.76,5926800
2016-10-28,508.39,512.26,505.38,510.78,3751056
2016-11-01,509.01,511.27,507.13,508.87,4718327
2016-11-02,504.03,504.92,494.34,495.68,3248957
2016-11-03,495.72,501.0,494.15,495.77,3374427
2016-11-04,493.98,497.2,484.18,486.86,5323812
2016-11-07,490.95,492.19,483.72,484.73,4387036
2016-11-08,486.94,486.94,483.35,485.87,6198899
2016-11-09,459.97,488.53,450.28,486.4,9986923
2016-11-10,493.18,498.19,487.57,489.21,4506126
2016-11-11,483.14,492.65,481.8,485.02,6818812
2016-11-15,482.48,484.18,474.28,477.11,6685965
2016-11-16,481.76,482.63,474.83,477.66,7638174
2016-11-17,477.4,483.28,471.78,473.4,5827994
2016-11-18,476.91,480.64,475.46,478.12,8382568
2016-11-21,478.15,481.05,476.04,480.06,6106766
2016-11-22,483.06,487.95,480.93,484.88,8143790
2016-11-23,486.6,489.26,483.96,488.53,6049298
2016-11-24,486.86,486.86,475.56,478.05,8728712
2016-11-25,479.33,482.19,476.6,481.13,4824964
2016-11-28,480.79,484.47,476.48,477.71,3836345
2016-11-29,478.85,486.26,478.39,483.06,4562055
2016-11-30,484.15,484.15,477.71,479.36,12735595
2016-12-01,484.18,491.44,481.76,483.09,5827748
2016-12-02,482.19,486.6,480.21,481.63,5760178
2016-12-05,481.76,484.03,477.64,481.2,1840098
2016-12-06,482.24,487.35,481.56,486.69,3104218
2016-12-07,486.11,487.86,482.41,483.76,2275593
2016-12-08,486.62,494.73,486.28,493.88,4038380
2016-12-09,494.83,499.6,494.01,498.19,3802370
2016-12-12,494.1,504.37,494.1,497.35,4164504
2016-12-13,497.73,504.03,497.52,503.45,4783826
2016-12-14,503.45,515.38,502.67,512.98,11140265
2016-12-15,509.55,516.91,507.73,509.81,8921708
2016-12-16,509.35,514.2,509.35,511.85,6895825
2016-12-19,510.81,516.59,510.49,514.46,6926943
2016-12-20,510.66,513.71,509.91,512.21,5394088
2016-12-21,513.28,516.76,511.87,514.8,9399779
2016-12-22,512.26,514.51,508.85,510.01,13334038
2016-12-23,509.35,517.56,509.35,511.92,4737311
2016-12-26,510.49,516.13,505.79,507.15,7070994
2016-12-27,507.34,516.66,506.93,515.5,8049872
2016-12-28,517.05,517.85,506.98,508.24,4447617
2016-12-29,508.39,517.49,508.14,515.87,4048426
2016-12-30,515.55,525.33,514.73,524.07,7251073
2017-01-02,524.85,527.75,519.21,525.38,3275674
2017-01-03,527.68,531.14,523.44,527.46,2969384
2017-01-04,529.16,529.2,515.31,516.69,4796129
2017-01-05,518.55,522.86,517.46,521.65,4030815
2017-01-06,520.1,525.33,519.57,520.47,3620853
2017-01-09,521.46,525.82,518.55,521.8,2413173
2017-01-10,522.91,529.88,522.91,527.68,5237984
2017-01-11,530.17,530.51,524.85,525.84,5296152
2017-01-12,526.3,527.92,522.81,524.51,2017673
2017-01-13,525.11,531.38,525.11,527.95,3338688
2017-01-16,527.73,529.66,519.98,521.09,5544068
2017-01-17,515.65,517.1,502.82,504.15,18106600
2017-01-18,504.8,507.42,498.1,499.94,7322904
2017-01-19,501.2,506.11,499.19,500.49,7053690
2017-01-20,500.61,502.31,495.75,496.67,4054233
2017-01-23,494.73,499.19,490.37,491.87,6326471
2017-01-24,492.41,498.12,492.41,497.39,4347000
2017-01-25,499.67,500.01,492.0,492.55,11009842
2017-01-27,493.98,498.17,493.38,496.33,10089215
2017-01-30,496.26,506.67,496.18,505.87,7235452
2017-01-31,506.86,510.23,503.69,506.06,6980274
2017-02-01,506.5,508.82,501.22,508.22,5220617
2017-02-02,508.39,508.77,502.7,505.24,4199246
2017-02-03,506.45,508.6,498.75,500.47,6100788
2017-02-06,502.09,505.92,499.69,504.34,4611263
2017-02-07,504.51,504.68,497.35,499.14,4571415
2017-02-08,499.14,502.7,494.83,496.35,7490523
2017-02-09,497.73,500.64,497.15,500.03,4551167
2017-02-10,501.12,501.39,496.55,498.77,5777310
2017-02-13,500.15,500.64,494.83,498.63,3953095
2017-02-14,501.12,509.79,498.65,508.29,8419890
2017-02-15,509.79,512.02,506.09,509.01,7031717
2017-02-16,509.62,517.8,509.62,516.86,9070869
2017-02-17,516.37,522.04,512.48,520.73,6852052
2017-02-20,518.34,522.35,516.37,520.68,5376741
2017-02-21,520.59,528.21,519.55,526.88,6547056
2017-02-22,529.2,586.65,528.72,584.64,58759604
2017-02-23,587.6,591.66,571.01,572.66,28728225
2017-02-27,576.41,608.51,576.34,599.85,38499330
2017-02-28,596.51,604.25,594.81,599.43,16665551
2017-03-01,600.43,602.51,595.54,597.72,11253980
2017-03-02,599.36,607.5,594.11,598.81,8336344
2017-03-03,601.13,623.52,601.13,609.36,38907038
2017-03-06,614.42,635.24,612.6,632.02,30793458
2017-03-07,638.56,642.5,627.57,631.83,19416016
2017-03-08,633.16,633.16,622.7,625.17,20000005
2017-03-09,624.59,628.46,620.47,623.01,14350087
2017-03-10,624.71,627.49,610.64,620.54,11438543
2017-03-14,638.51,638.63,622.29,624.35,12813559
2017-03-15,625.1,637.32,624.78,631.83,11125787
2017-03-16,634.27,634.46,626.33,628.29,7348934
2017-03-17,633.3,639.09,628.49,629.77,10488640
2017-03-20,632.33,632.46,618.95,620.13,5939197
2017-03-21,620.81,621.63,609.72,611.9,10428134
2017-03-22,606.19,612.92,603.55,609.92,9364609
2017-03-23,611.59,618.56,609.09,616.5,5449349
2017-03-24,616.89,625.56,614.15,623.01,7514381
2017-03-27,615.44,619.14,603.86,605.75,14976876
2017-03-28,609.09,612.0,601.4,603.16,10017936
2017-03-29,606.04,610.06,597.16,608.44,8733582
2017-03-30,607.64,617.2,606.67,615.22,12858458
2017-03-31,612.97,647.66,612.97,639.55,20947737
2017-04-03,649.76,668.41,647.37,665.57,20715169
2017-04-05,675.52,686.56,668.21,685.11,18609462
2017-04-06,682.2,701.52,678.91,696.49,23361514
2017-04-07,688.16,694.31,679.08,681.04,14710432
2017-04-10,682.69,689.9,666.86,668.82,14199616
2017-04-11,671.96,678.06,663.37,664.46,14883207
2017-04-12,669.52,671.29,654.2,655.58,12667376
2017-04-13,655.57,664.97,652.36,660.8,5867471
2017-04-17,660.9,675.69,660.9,673.9,5463005
2017-04-18,677.82,682.69,661.87,663.42,7391572
2017-04-19,662.84,669.4,657.29,662.74,5340733
2017-04-20,667.68,671.46,660.47,663.1,3873597
2017-04-21,668.41,688.01,667.46,679.06,13951559
2017-04-24,682.23,694.79,677.94,686.27,11774019
2017-04-25,706.9,710.65,690.48,693.73,16966725
2017-04-26,694.79,697.24,679.11,685.81,7736192
2017-04-27,686.08,689.54,678.91,682.45,5801788
2017-04-28,682.57,687.68,673.49,675.52,5468153
2017-05-02,678.82,678.82,661.53,663.59,8579933
2017-05-03,666.66,668.53,660.9,663.37,4384266
2017-05-04,665.74,667.97,655.6,657.49,6629876
2017-05-05,659.25,662.04,641.53,643.11,7198681
2017-05-08,643.95,648.55,638.31,639.79,7414794
2017-05-09,641.05,645.72,639.23,644.12,9740485
2017-05-10,646.28,660.22,644.27,658.04,10571126
2017-05-11,660.47,663.2,654.44,658.26,6361244
2017-05-12,658.5,660.42,650.76,653.86,3472060
2017-05-15,656.74,656.74,645.65,650.78,3109625
2017-05-16,651.73,666.66,649.28,656.69,5840738
2017-05-17,655.09,661.36,652.55,655.14,4543269
2017-05-18,648.92,653.64,641.1,642.67,4518258
2017-05-19,645.41,646.71,634.27,638.56,5913291
2017-05-22,642.26,645.7,636.79,641.12,4061858
2017-05-23,641.87,643.88,630.4,632.12,4256413
2017-05-24,633.06,636.06,627.06,628.32,6611691
2017-05-25,629.43,635.43,627.71,630.62,11963002
2017-05-26,631.34,650.93,629.43,647.49,9890146
2017-05-29,647.34,661.12,646.67,656.98,11086441
2017-05-30,656.49,660.76,652.91,658.17,4457308
2017-05-31,661.87,662.33,646.76,649.14,7579368
2017-06-01,645.26,648.8,640.57,643.11,4399971
2017-06-02,646.38,648.17,637.66,641.41,5304943
2017-06-05,642.14,649.28,637.1,643.64,5000365
2017-06-06,645.87,645.87,634.76,635.63,4426274
2017-06-07,634.85,649.76,633.79,648.31,5168439
2017-06-08,648.8,651.12,643.01,644.78,3647290
2017-06-09,651.27,655.07,644.44,646.71,6385564
2017-06-12,642.28,643.83,637.66,638.85,3891567
2017-06-13,639.4,642.5,634.76,636.38,2780692
2017-06-14,637.13,658.48,637.13,657.27,24431465
2017-06-15,658.48,675.43,658.04,670.08,13056205
2017-06-16,672.57,675.81,662.98,672.42,15096065
2017-06-19,673.1,685.5,673.1,682.33,7031853
2017-06-20,682.2,688.55,681.45,683.83,4680750
2017-06-21,681.62,691.4,679.9,688.5,9226522
2017-06-22,692.11,699.83,691.26,693.66,10207734
2017-06-23,695.28,698.18,692.66,695.2,14372622
2017-06-27,693.34,698.67,689.95,695.83,15040990
2017-06-28,697.19,697.19,675.69,677.12,7184538
2017-06-29,677.85,682.69,673.05,674.31,5952538
2017-06-30,673.97,674.17,665.77,668.16,3606284
2017-07-03,672.13,675.28,663.81,668.67,4243619
2017-07-04,673.01,690.97,672.52,688.47,8683942
2017-07-05,692.11,700.82,689.47,698.5,12556953
2017-07-06,701.43,702.06,696.25,698.45,6271927
2017-07-07,698.67,725.18,697.21,721.98,16542604
2017-07-10,723.89,726.7,720.99,722.8,1617344
2017-07-11,726.75,728.4,719.97,723.53,9689441
2017-07-12,725.97,738.37,725.05,731.64,7893715
2017-07-13,735.86,743.78,734.59,742.37,10619232
2017-07-14,741.34,749.15,739.17,748.05,9474992
2017-07-17,749.64,760.66,749.64,756.83,8652868
2017-07-18,754.42,756.85,736.96,741.3,9063934
2017-07-19,737.74,750.12,737.74,747.66,5441174
2017-07-20,750.98,755.98,743.15,745.69,6288420
2017-07-21,755.98,776.31,753.51,773.05,44831188
2017-07-24,780.36,792.51,773.05,787.8,20042658
2017-07-25,792.41,792.53,779.19,781.41,9259100
2017-07-26,782.41,794.95,780.9,791.46,10131916
2017-07-27,794.02,795.73,774.68,777.83,8495918
2017-07-28,776.1,783.26,769.63,777.66,6614152
2017-07-31,781.31,789.53,778.41,787.78,7645862
2017-08-01,791.46,791.46,776.22,782.12,5681949
2017-08-02,785.24,797.77,784.31,794.6,9592846
2017-08-03,793.46,812.02,788.68,804.8,9094953
2017-08-04,811.09,811.09,787.73,791.17,8574605
2017-08-07,795.78,795.78,786.48,788.34,4401364
2017-08-08,789.14,790.63,773.93,781.61,5058636
2017-08-09,781.09,790.12,773.05,779.78,4816513
2017-08-10,776.97,783.61,769.61,772.73,4701836
2017-08-11,756.44,770.61,747.69,754.15,7843781
2017-08-14,761.34,772.8,761.34,767.22,6202842
2017-08-16,766.71,768.66,756.07,763.83,6265622
2017-08-17,765.24,779.22,761.41,764.32,7304951
2017-08-18,762.8,769.54,757.51,768.36,3662412
2017-08-21,769.15,772.63,760.98,763.0,3495195
2017-08-22,766.71,770.56,758.93,760.88,4399773
2017-08-23,763.22,773.8,757.51,771.61,3839702
2017-08-24,775.49,777.0,763.05,764.78,5839979
2017-08-28,770.15,771.56,761.44,764.05,5684028
2017-08-29,761.76,764.51,746.22,747.27,6998558
2017-08-30,754.78,765.15,751.71,762.85,4769560
2017-08-31,768.17,779.12,767.68,777.68,11585780
2017-09-01,780.29,788.46,779.88,785.29,7121827
2017-09-04,787.92,797.99,778.34,786.87,9950182
2017-09-05,794.99,797.36,790.63,796.26,11637538
2017-09-06,793.24,805.97,791.48,802.51,22496263
2017-09-07,802.8,812.07,794.99,798.02,7478761
2017-09-08,799.87,803.04,792.17,796.85,6114140
2017-09-11,801.14,806.55,796.51,797.82,5856706
2017-09-12,802.55,804.75,796.95,803.53,2999837
2017-09-13,803.77,838.79,801.82,828.16,13557530
2017-09-14,834.79,840.35,821.33,823.14,5476914
2017-09-15,821.33,831.92,814.26,821.14,13196770
2017-09-18,829.14,830.16,822.4,824.79,2336110
2017-09-19,827.87,827.92,816.45,818.02,3562177
2017-09-20,835.09,851.08,824.36,826.36,11511053
2017-09-21,826.21,830.79,815.72,820.7,5976672
2017-09-22,819.28,819.28,793.24,797.34,5673719
2017-09-25,794.99,807.63,785.44,801.38,6566972
2017-09-26,801.53,806.75,792.26,799.97,4875350
2017-09-27,805.33,805.43,775.97,779.53,8514143
2017-09-28,780.02,783.19,761.05,767.15,13636223
2017-09-29,772.32,773.92,759.98,761.73,7691452
2017-10-03,775.49,784.12,766.07,778.75,8466559
2017-10-04,779.58,804.7,776.07,798.75,8725859
2017-10-05,804.75,808.11,798.56,803.92,4906551
2017-10-06,803.77,818.75,802.41,816.5,5998431
2017-10-09,818.41,819.19,807.68,810.26,4084462
2017-10-10,810.6,826.5,810.6,822.5,6798826
2017-10-11,824.55,837.33,815.48,819.53,7116625
2017-10-12,821.43,855.28,821.43,851.33,8603714
2017-10-13,857.72,868.84,851.91,854.94,9926723
2017-10-16,857.42,870.1,840.16,855.28,14772250
2017-10-17,856.45,862.3,845.91,852.89,6414314
2017-10-18,855.86,895.37,853.52,892.05,16924095
2017-10-19,893.32,899.27,880.83,887.57,3698813
2017-10-23,890.49,921.51,886.78,916.68,12670626
2017-10-24,924.44,924.44,905.42,911.32,6395360
2017-10-25,917.02,922.68,906.68,916.83,4620435
2017-10-26,916.93,934.29,908.15,924.14,7771680
2017-10-27,926.68,933.22,902.98,907.03,5306577
2017-10-30,911.07,922.34,907.76,919.37,3610434
2017-10-31,921.75,922.54,909.32,917.76,4386549
2017-11-01,924.49,934.29,922.54,929.17,8109185
2017-11-02,929.41,933.02,921.07,923.36,4743147
2017-11-03,932.49,932.49,917.07,922.1,2214524
2017-11-06,919.37,919.37,906.2,909.61,4503082
2017-11-07,910.44,912.05,880.88,884.44,9436552
2017-11-08,880.35,883.76,862.4,866.01,8192911
2017-11-09,872.79,887.57,870.15,878.4,6925831
2017-11-10,878.84,878.84,857.62,862.15,6425509
2017-11-13,863.28,870.01,852.06,853.77,4194396
2017-11-14,853.52,873.03,851.57,864.93,5760193
2017-11-15,862.79,868.74,856.4,862.01,7048053
2017-11-16,863.76,883.76,863.76,881.66,6996737
2017-11-17,896.39,902.2,886.2,889.52,5639193
2017-11-20,883.96,901.66,882.79,898.25,4260195
2017-11-21,904.05,916.59,902.78,909.66,6037454
2017-11-22,914.44,915.61,900.78,907.9,5103410
2017-11-23,908.15,926.58,903.9,923.75,7398598
2017-11-24,926.68,935.95,924.14,927.75,6455055
2017-11-27,924.0,934.0,920.83,928.0,4724436
2017-11-28,926.53,928.0,915.07,920.19,4685893
2017-11-29,918.73,926.68,917.9,922.78,3709698
2017-11-30,918.34,918.34,896.93,898.93,9524326
2017-12-01,901.76,908.39,885.42,887.76,5129555
2017-12-04,891.08,891.37,875.32,879.47,4662629
2017-12-05,878.93,898.15,873.47,891.27,8448505
2017-12-06,887.66,907.46,886.49,903.9,11112030
2017-12-07,907.22,913.02,900.34,908.68,5581979
2017-12-08,910.93,913.95,896.49,898.39,5641459
2017-12-11,899.81,903.27,891.13,893.66,4980620
2017-12-12,893.47,906.2,885.71,893.13,7283405
2017-12-13,894.39,902.25,888.35,892.2,4221739
2017-12-14,896.44,902.2,886.44,898.88,5068725
2017-12-15,908.15,910.05,895.17,897.17,11264479
2017-12-18,889.57,909.76,841.48,898.39,8575323
2017-12-19,900.93,904.25,897.42,903.22,4103513
2017-12-20,903.17,904.64,894.49,895.61,4819670
2017-12-21,895.91,901.27,887.66,890.54,4186472
2017-12-22,892.2,899.76,886.98,897.81,4918863
2017-12-26,902.15,915.85,895.61,906.98,5351708
2017-12-27,910.1,914.49,896.44,901.08,4393640
2017-12-28,902.54,911.46,896.54,901.51,7158735
2017-12-29,903.76,909.42,895.95,898.44,5117894
2018-01-01,900.05,900.05,885.22,887.42,4362651
2018-01-02,890.59,896.98,884.15,888.78,4383980
2018-01-03,902.29,903.27,890.64,892.35,6233847
2018-01-04,895.61,899.17,893.22,897.71,4157621
2018-01-05,899.17,904.15,897.66,900.59,3434151
2018-01-08,903.37,908.15,900.83,905.76,4073668
2018-01-09,905.37,920.73,901.32,917.85,6596942
2018-01-10,919.85,924.14,912.54,919.22,5412323
2018-01-11,918.68,919.51,912.05,914.73,3622391
2018-01-12,919.85,929.41,915.22,925.71,6955338
2018-01-15,926.68,934.97,922.0,925.85,5132305
2018-01-16,924.44,924.44,897.42,900.3,4995805
2018-01-17,903.27,906.2,884.74,901.81,6093651
2018-01-18,906.2,906.78,892.64,897.12,4329708
2018-01-19,900.34,911.46,899.47,908.44,4602784
2018-01-22,924.73,950.38,916.93,947.65,21090881
2018-01-23,951.07,966.63,951.07,959.11,10396119
2018-01-24,957.65,957.65,939.02,942.63,6594595
2018-01-25,944.14,948.14,932.68,942.19,6308657
2018-01-29,942.48,953.31,935.75,940.83,4567493
2018-01-30,942.09,942.09,925.71,927.07,4237933
2018-01-31,926.68,940.83,918.44,937.7,5792601
2018-02-01,939.61,948.73,913.61,920.68,7626196
2018-02-02,912.05,920.78,878.88,882.15,13367616
2018-02-05,872.06,890.1,860.16,880.01,8856689
2018-02-06,855.47,875.96,849.62,870.2,11104841
2018-02-07,880.4,883.18,868.15,872.45,7168146
2018-02-08,875.86,888.3,870.45,882.35,6380648
2018-02-09,867.18,879.86,864.25,875.81,5344463
2018-02-12,880.83,895.66,879.91,893.03,5481260
2018-02-14,900.34,919.37,898.39,910.73,10267369
2018-02-15,914.63,922.54,905.37,912.68,6167365
2018-02-16,916.54,919.46,895.56,898.69,4443395
2018-02-19,898.39,909.12,891.13,904.25,4126685
2018-02-20,906.2,906.73,896.25,898.49,3903573
2018-02-21,907.17,909.61,899.51,906.54,5499873
2018-02-22,899.37,908.15,897.42,901.66,5167371
2018-02-23,902.68,914.98,900.1,911.32,4896820
2018-02-26,915.95,921.71,913.61,915.66,3893033
2018-02-27,915.95,932.34,915.32,927.17,6470858
2018-02-28,922.73,933.61,920.05,931.12,26144187
2018-03-01,926.44,936.34,922.73,925.12,4133465
2018-03-05,919.85,926.83,898.98,901.42,5688306
2018-03-06,906.2,913.22,882.88,888.49,7393101
2018-03-07,886.93,886.93,866.25,867.91,7316409
2018-03-08,875.62,892.05,871.37,889.08,6130548
2018-03-09,892.44,896.78,888.69,890.69,4909678
2018-03-12,897.42,910.2,895.03,907.46,3837440
2018-03-13,909.03,913.02,898.73,908.98,5145137
2018-03-14,906.0,909.17,896.64,906.25,6795338
2018-03-15,902.29,906.64,887.66,889.42,5866510
2018-03-16,886.69,887.37,864.3,877.96,14221100
2018-03-19,878.88,884.64,870.1,873.52,5829127
2018-03-20,871.37,881.81,865.28,867.96,7011559
2018-03-21,872.88,880.2,871.37,874.88,6791028
2018-03-22,874.01,889.57,873.76,885.86,10212863
2018-03-23,868.74,877.91,867.28,871.96,10831400
2018-03-26,872.01,882.1,870.59,878.98,6104583
2018-03-27,884.93,888.39,874.98,877.71,7005357
2018-03-28,873.81,873.86,858.4,861.03,8842618
2018-04-02,871.08,878.83,864.74,871.03,5766209
2018-04-03,869.13,879.57,863.52,877.47,6425059
2018-04-04,882.49,889.42,870.15,872.93,6560005
2018-04-05,882.88,887.66,881.32,885.91,3935631
2018-04-06,885.71,895.95,882.79,888.64,4460344
2018-04-09,890.15,896.44,890.15,893.52,3606112
2018-04-10,895.86,901.22,891.71,894.54,3902042
2018-04-11,899.17,909.85,893.56,908.0,6064484
2018-04-12,907.03,913.66,901.51,905.9,4994624
2018-04-13,909.81,918.58,905.9,915.8,5822658
2018-04-16,911.51,916.93,905.71,914.05,4123166
2018-04-17,916.93,923.95,913.02,921.07,4430313
2018-04-18,922.05,924.93,912.1,914.98,3397094
2018-04-19,916.05,921.8,912.05,919.17,4523892
2018-04-20,914.98,918.73,898.59,905.12,3381269
2018-04-23,907.17,921.17,905.71,913.02,3541772
2018-04-24,912.83,951.75,912.05,946.24,9193591
2018-04-25,949.75,957.7,939.9,946.68,6497632
2018-04-26,949.12,963.75,938.63,951.41,15735759
2018-04-27,965.5,986.18,961.31,971.84,11776851
2018-04-30,957.9,968.24,936.44,939.65,8955897
2018-05-02,943.26,955.16,941.36,948.82,6175751
2018-05-03,953.9,953.9,935.7,938.0,3984964
2018-05-04,939.22,941.02,926.68,930.53,3831671
2018-05-07,935.31,949.36,932.88,947.17,3545827
2018-05-08,953.51,957.9,941.51,943.36,4980805
2018-05-09,942.19,960.14,938.63,952.73,4537025
2018-05-10,955.94,960.43,950.34,957.07,4052699
2018-05-11,957.16,966.97,953.75,964.97,4049541
2018-05-14,967.6,967.6,952.73,962.38,2604012
2018-05-15,958.92,975.45,952.68,954.92,4846430
2018-05-16,950.09,950.09,929.07,932.68,8695009
2018-05-17,935.8,936.44,918.39,922.15,4778345
2018-05-18,922.39,930.1,909.12,910.93,5279612
2018-05-21,907.9,912.73,899.47,908.49,6687690
2018-05-22,910.24,911.07,902.29,904.0,5219596
2018-05-23,903.27,903.27,886.83,889.86,4610857
2018-05-24,891.56,898.39,887.81,893.37,5368392
2018-05-25,893.52,900.73,892.0,898.2,8206579
2018-05-28,902.2,904.25,895.56,897.81,5247105
2018-05-29,898.88,905.22,891.95,894.93,8250871
2018-05-30,892.39,900.54,884.35,893.61,6048012
2018-05-31,898.39,899.66,892.1,898.73,17112487
2018-06-01,897.42,912.78,895.91,907.71,8848926
2018-06-04,910.49,920.83,907.71,917.76,5653442
2018-06-05,919.66,931.56,917.9,924.39,8047086
2018-06-06,923.75,932.53,919.51,930.97,4229195
2018-06-07,931.46,952.04,931.02,947.51,6922300
2018-06-08,942.63,962.33,937.02,960.19,6594521
2018-06-11,962.87,975.4,955.02,958.53,6931136
2018-06-12,959.26,975.45,956.24,972.67,7515794
2018-06-13,975.45,981.21,965.21,977.89,5982192
2018-06-14,972.97,986.96,963.16,983.21,5536858
2018-06-15,981.31,998.38,974.72,989.31,11401764
2018-06-18,984.04,995.4,982.28,990.62,5705952
2018-06-19,989.01,989.89,969.26,971.6,6406255
2018-06-20,971.55,997.79,970.43,994.23,7262014
2018-06-21,998.33,1010.57,996.23,1006.62,10609377
2018-06-22,1003.16,1003.94,983.7,987.65,16323253
2018-06-25,986.57,991.55,977.7,979.79,5246962
2018-06-26,981.31,981.31,951.31,954.92,8145067
2018-06-27,960.37,967.14,944.86,947.95,9043473
2018-06-28,944.17,950.55,922.88,927.44,8662575
2018-06-29,931.51,957.42,931.41,954.43,8041914
2018-07-02,954.33,954.33,939.27,942.8,6724054
2018-07-03,947.12,960.32,942.55,953.3,5115293
2018-07-04,953.79,973.62,953.01,971.75,5048125
2018-07-05,978.52,989.71,940.84,946.63,18896793
2018-07-06,946.87,964.78,946.63,959.44,9248105
2018-07-09,968.81,981.47,965.27,978.62,5219197
2018-07-10,984.17,1009.44,981.47,1006.69,10543516
2018-07-11,1006.01,1021.61,998.99,1019.55,8747208
2018-07-12,1025.0,1078.63,1023.28,1062.29,24337829
2018-07-13,1060.48,1088.45,1059.99,1079.42,18137593
2018-07-16,1079.42,1088.35,1053.17,1056.26,6658302
2018-07-17,1058.32,1075.64,1049.78,1072.11,6530578
2018-07-18,1078.05,1084.13,1057.34,1072.3,4726480
2018-07-19,1073.04,1094.34,1066.22,1084.38,5485122
2018-07-20,1092.77,1117.4,1091.3,1107.74,8094154
2018-07-23,1108.86,1108.86,1092.47,1099.54,5897877
2018-07-24,1101.21,1105.87,1086.88,1090.36,4511507
2018-07-25,1089.43,1102.19,1083.74,1094.49,6006077
2018-07-26,1089.53,1100.72,1087.27,1090.07,6485768
2018-07-27,1098.75,1116.32,1091.54,1108.91,6742782
2018-07-30,1109.06,1135.85,1107.1,1130.06,14003964
2018-07-31,1129.67,1168.34,1125.89,1164.02,14006901
2018-08-01,1168.34,1180.61,1163.43,1170.25,9796282
2018-08-02,1169.42,1169.42,1144.34,1146.7,6308209
2018-08-03,1153.23,1161.57,1147.88,1155.14,6708388
2018-08-06,1154.89,1173.84,1153.57,1170.5,4054489
2018-08-07,1172.76,1179.14,1155.19,1162.26,4097939
2018-08-08,1163.04,1199.85,1163.04,1195.13,7987438
2018-08-09,1198.86,1208.88,1189.54,1195.38,6911830
2018-08-10,1188.56,1192.49,1180.02,1181.89,3615156
2018-08-13,1175.36,1177.71,1160.78,1165.69,4712408
2018-08-14,1167.95,1194.64,1162.35,1188.17,5349770
2018-08-16,1180.95,1193.47,1173.35,1178.55,6039198
2018-08-17,1186.6,1192.88,1177.81,1181.44,3867305
2018-08-20,1185.52,1213.88,1185.27,1212.02,7679143
2018-08-21,1214.32,1228.31,1204.26,1224.09,7348644
2018-08-23,1223.21,1250.39,1215.45,1245.93,8043652
2018-08-24,1241.8,1256.23,1236.7,1253.83,6715059
2018-08-27,1255.69,1271.84,1255.05,1267.57,5624995
